dataset,model,layer,method,seed,n_obs,soft_ce,jsd,tvd,entce,rankcs,acc,mean_alea,mean_mi,corrAlea_entropy,corrMI_entropy,corrAlea_norm_entropy,corrMI_norm_entropy,corrAlea_one_minus_max,corrMI_one_minus_max,corrAlea_gini,corrMI_gini,corrAlea_top2_margin,corrMI_top2_margin,corrAleaS_entropy,corrMIS_entropy,mono_alea
goemotions,llama,64,GPP-rbf,4,1024,2.8533200112631443,0.5299740286038406,0.6876751084435879,1.4746724453669726,0.28125,0.28125,2.4134480953216553,0.3364706337451935,0.17302064132378142,0.14416312104984902,0.17302064132378142,0.14416312104984902,0.1556654498961951,0.12136853742613908,0.16270500014328718,0.13509052576073968,0.1269814254457192,0.09754035162677885,0.1501564864458488,0.13232904589279737,1.0
goemotions,llama,64,GPP-laplace,4,1024,3.0422363866173936,0.6233495904470571,0.7915539755365656,1.9681685553009196,0.21125,0.21125,2.357056140899658,0.8888565301895142,0.1327362854662885,0.12433952705809398,0.1327362854662885,0.124339527058094,0.11266656114878243,0.1147803677366797,0.1377806358027162,0.13637767828133301,0.103082565334866,0.11656479132360098,0.09792596925403094,0.09566534982569179,1.0
goemotions,llama,64,LPE,4,1024,3.6482702046255753,0.5143399327811453,0.6522760025089435,0.5235434635035483,0.27416666666666667,0.27416666666666667,0.9499159455299377,0.555340051651001,0.12514656156398957,0.15319741597524456,0.12514656156398957,0.15319741597524456,0.11037031748640051,0.1420151254602739,0.10907268347587629,0.1483609575039383,0.08780783015063409,0.12021504310655284,0.1161863887586714,0.13738388407907354,1.0
goemotions,llama,64,LP-temp,4,1024,3.105225761388713,0.5530764840383965,0.700069549707322,1.1887361027796237,0.24666666666666667,0.24666666666666667,2.4324436969254335,,0.07208132446825004,,0.07208132446825002,,0.06641082144094806,,0.06589573442359555,,0.04953967738355768,,0.07715833302926227,,1.0
goemotions,llama,80,GPP-cosine,2,1024,3.386708792592082,0.577303248334764,0.7207242153473086,1.0892847160581656,0.22875,0.22875,2.1629886627197266,0.09971808642148972,0.008997218786234345,0.09465016862595732,0.008997218786234353,0.09465016862595733,0.013312362606145099,0.08187832153525643,0.005785888112688372,0.08459263648542881,0.0115312757225415,0.05915612909911931,0.0014449079674030147,0.09412988746713818,0.39999999999999997
goemotions,llama,80,GPP-rbf,2,1024,2.9485356696851426,0.5605494357394725,0.7164962077316158,1.5490901186086132,0.24916666666666668,0.24916666666666668,2.4566943645477295,0.36929813027381897,0.09867602646878218,-0.05244075114422771,0.0986760264687822,-0.05244075114422771,0.0860545557863288,-0.03933039344623608,0.09247845054308107,-0.04639780910170738,0.07096365580443777,-0.026482198643204793,0.07517547784464464,-0.04716929899429226,1.0
goemotions,llama,80,GPP-laplace,2,1024,3.089850853592731,0.6373767341238721,0.8058071110933088,1.9923838635910405,0.21166666666666667,0.21166666666666667,2.3730392456054688,0.8971160650253296,-0.0009190634227982421,0.012202328826912918,-0.000919063422798249,0.012202328826912918,0.00035680650155518745,0.026366254417782186,0.00815058226364783,0.028663311163597237,0.012837711494669932,0.05071008473590016,-0.052007569784861866,-0.03913017478801018,-0.7999999999999999
goemotions,llama,80,LPE,2,1024,3.853600984510606,0.551195141937997,0.6831644061780908,0.5477667891328167,0.23416666666666666,0.23416666666666666,0.9231144189834595,0.6391544342041016,0.08476953697488226,0.026680024675768858,0.08476953697488229,0.02668002467576886,0.07224468538721662,0.029945719630429385,0.07659650179975852,0.02406261794998547,0.06106134148296004,0.022511044103591647,0.06764466604577045,0.01754688018597359,0.7999999999999999
goemotions,llama,80,LP-temp,2,1024,3.2073954182900093,0.5822406859804342,0.7282526282156447,1.2573439985031314,0.20458333333333334,0.20458333333333334,2.5136312648646757,,0.09346453594864135,,0.09346453594864136,,0.07865210273704532,,0.08376211824885309,,0.060163847942869386,,0.07079746984724748,,1.0
goemotions,llama,80,GPP-cosine,4,1024,3.297001766284601,0.5678232484400294,0.7125439363841618,1.1078399049311936,0.24625,0.24625,2.1996166706085205,0.1022835373878479,0.03706440449972741,0.11772019467776246,0.03706440449972741,0.11772019467776244,0.04994227228066774,0.113731986561411,0.03744264666754884,0.11199614887295081,0.04808416476152704,0.09216175667747367,0.018427672652522663,0.11573494611556186,0.7999999999999999
goemotions,llama,80,GPP-rbf,4,1024,2.920909717379168,0.5534733898896989,0.7106748587288166,1.5487334119916307,0.2525,0.2525,2.4511544704437256,0.37352320551872253,0.10740074821934242,-0.04803942726531634,0.10740074821934242,-0.04803942726531635,0.10323477935281813,-0.03045465803002683,0.10127623925684698,-0.04114719167496473,0.09543388703483921,-0.01401142728047226,0.09757046266275535,-0.03820293868437475,0.7999999999999999
goemotions,llama,80,GPP-laplace,4,1024,3.087071058579729,0.6368590587832724,0.8053784288729852,1.994035331145391,0.21041666666666667,0.21041666666666667,2.3740832805633545,0.8977236151695251,-0.0035813116992167854,0.005251793169041223,-0.0035813116992167784,0.0052517931690412335,0.0001216919901213323,0.022537116551805014,0.0075638081751456185,0.025321940808674736,0.014549888619050596,0.04941455669267854,-0.03738958688082183,-0.03264627799330005,-0.7999999999999999
goemotions,llama,80,LPE,4,1024,3.770954998454653,0.5374211781474473,0.6710415194704747,0.5389524655906359,0.24166666666666667,0.24166666666666667,0.9391249418258667,0.6156580448150635,0.10983684377375214,0.04296657859873572,0.10983684377375214,0.04296657859873572,0.10413772123158872,0.05159931623485477,0.102214259914123,0.04568394271646302,0.09547250464602484,0.05191253975781729,0.09545692116485249,0.028396018945616667,0.7999999999999999
goemotions,llama,80,LP-temp,4,1024,3.184363511423523,0.5709263407264641,0.7164087214115155,1.1977865557018523,0.21333333333333335,0.21333333333333335,2.4439700407318945,,0.09081531894906128,,0.09081531894906131,,0.09001650918063836,,0.08719193495450527,,0.07778544387535136,,0.08529564854619648,,1.0
