dataset,model,layer,method,seed,n_obs,soft_ce,jsd,tvd,entce,rankcs,acc,mean_alea,mean_mi,corrAlea_entropy,corrMI_entropy,corrAlea_norm_entropy,corrMI_norm_entropy,corrAlea_one_minus_max,corrMI_one_minus_max,corrAlea_gini,corrMI_gini,corrAlea_top2_margin,corrMI_top2_margin,corrAleaS_entropy,corrMIS_entropy,mono_alea
goemotions,gemma,62,GPP-cosine,2,1024,3.5292525467155382,0.6266320703224606,0.7621622302043899,1.218469582328109,0.16625,0.16625,2.4304752349853516,0.03365461528301239,-0.037541911204996885,0.12589342304037315,-0.03754191120499688,0.12589342304037315,-0.036522922038946706,0.09864531359496413,-0.03601246839933099,0.11384964449533447,-0.031095315459087843,0.06875417258613721,-0.037359384650137266,0.13306672773378606,-0.39999999999999997
goemotions,gemma,62,GPP-rbf,2,1024,3.0795772208145946,0.6117335480009148,0.7706832435022322,1.783325018126802,0.18875,0.18875,2.398176670074463,0.6628559231758118,0.04479554895007096,0.12785490528474466,0.04479554895007096,0.12785490528474466,0.03651566218947231,0.1059612759779621,0.05704037617206472,0.1239083037037372,0.043675866430231136,0.0852016361640694,-0.0022602213390945616,0.12048056442719415,0.6000000000000001
goemotions,gemma,62,GPP-laplace,2,1024,3.032022965586641,0.6051480618053561,0.7667344539970509,1.828544865931818,0.19833333333333333,0.19833333333333333,2.4488449096679688,0.6574715375900269,-0.0031810911853475104,0.09866734960307823,-0.0031810911853475156,0.09866734960307823,-0.003793013147775524,0.08468611221621666,-0.0018771423218276722,0.09657282304559878,0.0026576880069712813,0.07153295502329846,-0.014790100270850336,0.12913727916539533,-0.39999999999999997
goemotions,gemma,62,LPE,2,1024,4.013963270168949,0.5737210927529426,0.6952010944184017,0.7044742550048966,0.18541666666666667,0.18541666666666667,1.417341709136963,0.5243613719940186,-0.07899844796829893,0.12310256565257659,-0.07899844796829894,0.1231025656525766,-0.06259052755541075,0.09498577156395457,-0.06871757354875836,0.10846045458212188,-0.04761055635279611,0.06514113441194136,-0.07527762376452975,0.11136250055838191,-0.7999999999999999
goemotions,gemma,62,LP-temp,2,1024,3.0661828274490284,0.6099697735408095,0.7736791991592438,1.766904553142294,0.17791666666666667,0.17791666666666667,3.044675873498119,,-0.08782707052526384,,-0.08782707052526384,,-0.06829948917876531,,-0.07842917361482395,,-0.04864599374874594,,-0.06491489695187003,,-0.7999999999999999
goemotions,gemma,62,GPP-cosine,4,1024,3.5555486287722897,0.6323655925851055,0.7648763989898985,1.218916097955999,0.16458333333333333,0.16458333333333333,2.430065155029297,0.03493546321988106,-0.03459859365877847,0.1230595146778919,-0.03459859365877848,0.12305951467789192,-0.04036620024495645,0.08999924673871815,-0.030408623544132797,0.10745139955389935,-0.04266231415216287,0.05604064112181501,-0.028808672136495017,0.13514475962651706,-0.39999999999999997
goemotions,gemma,62,GPP-rbf,4,1024,3.0817273930409335,0.6130422876464993,0.7724317527226231,1.7809477257766297,0.195,0.195,2.3893189430236816,0.6686558127403259,0.07659052814542942,0.1369654171424436,0.07659052814542944,0.1369654171424436,0.07473235211072035,0.11569516453979584,0.09112988648361274,0.13254826874076722,0.07647171290044143,0.0931016239018492,-0.006643265171563978,0.12644642232707137,0.7999999999999999
goemotions,gemma,62,GPP-laplace,4,1024,3.022801187474937,0.6028790066257887,0.7645731671566803,1.822523601898522,0.22166666666666668,0.22166666666666668,2.438469648361206,0.6618251800537109,0.0803541760660852,0.11765651126044875,0.08035417606608519,0.11765651126044875,0.07696151629627583,0.10318290477621189,0.09410653999751876,0.11707657260600685,0.08359648225266618,0.08943879238922743,0.020611521881201543,0.13095379300856505,1.0
goemotions,gemma,62,LPE,4,1024,3.9684608035369084,0.5712754677166596,0.6942849578474547,0.7019288604583569,0.19875,0.19875,1.3746980428695679,0.5564573407173157,-0.07446137265748504,0.1168171508866428,-0.07446137265748505,0.1168171508866428,-0.060147609239847535,0.0847656221390459,-0.06008165893315577,0.10190112677989722,-0.04590686920551515,0.05373297465567562,-0.07401600418449451,0.10762629600868819,-0.7999999999999999
goemotions,gemma,62,LP-temp,4,1024,3.0677439164219558,0.6184966646951762,0.7845817995004642,1.8315115585126405,0.18666666666666668,0.18666666666666668,3.109282878868466,,-0.0909980196121,,-0.0909980196121,,-0.07645136710066736,,-0.08365942390242656,,-0.055343908308078976,,-0.07605961901062074,,-0.7999999999999999
